store_id,product_id
22,409
22,293
22,749
22,1103
22,1010
22,165
22,1168
22,1132
22,180
22,783
22,451
22,666
22,544
22,125
22,688
22,328
22,160
22,662
22,772
22,1124
22,1116
22,341
22,812
22,257
22,908
22,722
22,151
22,1081
22,206
22,589
22,15
22,922
22,951
23,1046
23,175
23,421
23,749
23,424
23,754
23,302
23,670
23,219
23,92
23,1090
23,289
23,262
23,591
23,310
23,609
23,1066
23,1024
23,666
23,885
23,109
23,664
23,181
23,883
23,692
23,605
23,335
23,493
23,1004
23,915
23,706
23,801
23,334
23,531
23,661
23,558
23,780
23,1116
23,3
23,1043
23,1170
23,726
23,425
23,454
23,756
23,164
23,244
23,824
23,448
23,587
23,682
23,1212
23,407
23,483
23,772
23,818
23,306
23,238
23,770
23,475
23,126
23,848
23,542
23,574
23,697
23,1168
23,143
23,234
23,637
23,4
23,680
23,201
23,854
23,673
23,1153
23,994
23,676
23,309
23,560
23,1029
23,456
23,1151
23,812
23,405
23,753
23,917
23,35
23,91
23,196
23,168
23,474
23,1058
23,237
23,734
23,304
23,534
23,480
23,1182
23,356
23,235
23,515
23,1196
23,204
23,349
23,888
23,18
23,286
23,1164
23,106
23,831
23,931
23,1048
23,846
23,839
23,1148
23,419
23,394
23,224
23,563
23,976
23,1188
23,762
23,249
23,63
23,808
23,312
23,944
23,180
23,1000
23,1009
23,148
23,823
23,1106
23,1185
23,545
23,34
23,152
23,418
23,906
23,547
23,541
23,311
23,1095
23,907
23,1042
23,1220
23,565
23,161
23,610
23,725
23,795
23,188
23,145
23,1008
23,999
23,791
23,644
23,760
23,396
23,299
23,799
23,272
23,867
23,442
23,1015
23,785
23,865
23,766
23,61
23,206
23,870
23,420
23,1192
23,1154
23,68
23,1175
23,1131
23,200
23,332
23,571
23,73
23,851
23,102
23,265
23,667
23,48
23,788
23,838
23,495
23,125
23,482
23,967
23,932
23,378
23,625
23,569
23,1075
23,845
23,1202
23,622
23,190
23,573
23,896
23,736
23,173
23,14
23,826
23,193
23,440
23,254
23,352
23,793
23,477
23,700
23,616
23,566
23,733
23,745
23,433
23,111
23,720
23,893
23,305
23,991
23,763
23,951
23,427
23,141
23,527
23,714
23,287
23,120
23,337
23,984
23,1080
23,921
23,983
23,375
23,497
23,899
23,739
23,426
23,294
23,530
23,496
23,552
23,980
23,12
23,1126
23,77
23,962
23,1184
23,861
23,786
23,715
23,575
23,874
23,108
23,548
23,57
23,104
23,117
23,1111
23,1222
23,414
23,422
23,751
23,1136
23,546
23,633
23,1076
23,182
23,1070
23,1005
23,623
23,532
23,648
23,752
23,284
23,965
23,415
23,645
23,651
23,260
23,153
23,1060
23,78
23,1082
23,212
23,399
23,536
23,1037
23,274
23,721
23,410
23,688
23,1102
23,179
23,44
23,121
23,521
23,1047
23,998
23,1040
23,920
23,268
23,230
23,957
23,1017
23,280
23,71
23,1054
23,1209
23,281
23,5
23,755
23,514
23,602
23,796
23,1027
23,612
23,518
23,59
23,436
23,677
23,807
23,919
23,502
23,928
23,1014
23,435
23,833
23,705
23,1165
23,798
23,185
23,163
23,252
23,582
23,913
23,373
23,116
23,743
23,758
23,1144
23,657
23,124
23,96
23,966
23,1180
23,900
23,1216
23,1194
23,1224
23,417
23,88
23,232
23,746
23,597
23,458
23,955
23,777
23,89
23,1204
23,2
23,790
23,621
23,708
23,473
23,961
23,535
23,979
23,1105
23,131
23,771
23,1002
23,469
23,27
23,1034
23,216
23,889
23,54
23,822
23,1118
23,423
23,359
23,346
23,1172
23,650
23,653
23,1109
23,167
23,136
23,1011
23,345
23,463
23,409
23,1219
23,490
23,247
23,741
23,909
23,709
23,841
23,301
23,133
23,70
23,1228
23,296
23,94
23,910
23,949
23,1071
23,1179
23,255
23,1016
23,668
23,624
23,363
23,223
23,775
23,943
23,576
23,937
23,674
23,1152
23,528
23,1167
23,1
23,236
23,376
23,220
23,263
23,1141
23,662
23,1183
23,336
23,954
23,985
23,1033
23,370
23,1003
23,578
23,876
23,1160
23,1117
23,24
23,1073
23,1013
23,322
23,695
23,537
23,307
23,1092
23,740
23,631
23,902
23,184
23,969
23,964
23,1101
23,1086
23,519
23,316
23,512
23,551
23,689
23,892
23,589
23,1049
23,601
23,1155
23,151
23,1187
24,1081
24,1126
24,1171
24,917
24,70
24,610
24,127
24,936
24,363
24,634
24,143
24,623
24,44
24,1212
24,774
24,1211
24,849
24,985
24,1209
24,221
24,170
24,912
24,962
24,219
24,417
24,647
24,630
24,1137
24,1117
24,828
24,977
24,928
24,516
24,1062
24,303
24,145
24,197
24,1088
24,1223
24,626
24,621
24,915
24,1164
24,1080
24,559
24,778
24,58
24,48
24,154
24,1091
24,395
24,538
24,13
24,465
24,604
24,1153
24,325
24,667
24,777
24,432
24,457
24,904
24,466
24,489
24,390
24,28
24,1003
24,280
24,401
24,859
24,677
24,192
24,584
24,1087
24,35
24,533
24,1
24,376
24,1112
24,756
24,997
24,1008
24,204
24,34
24,771
24,258
24,838
24,251
24,592
24,381
24,659
24,434
24,423
24,1051
24,437
24,816
24,766
24,573
24,511
24,1052
24,122
24,929
24,81
24,645
24,89
24,288
24,1020
24,924
24,636
24,360
24,19
24,1160
24,71
24,253
24,468
24,1135
24,943
24,542
24,565
24,1089
24,236
24,93
24,757
24,1100
24,1216
24,482
24,850
24,737
24,959
24,895
24,505
24,1039
24,306
24,350
24,932
24,173
24,79
24,441
24,183
24,469
24,633
24,935
24,211
24,1072
24,121
24,760
25,125
25,458
25,285
25,1230
25,87
25,35
25,1102
25,728
25,969
25,705
25,874
25,435
25,712
25,973
25,841
25,571
25,5
25,270
25,321
25,551
25,791
25,236
25,262
25,376
25,968
25,421
25,778
25,465
25,964
25,936
25,1038
25,983
25,722
25,938
25,1137
25,467
25,1025
25,90
25,820
25,542
25,645
25,1212
25,3
25,47
25,999
25,417
25,1145
25,935
25,380
25,1011
25,437
25,1022
25,410
25,538
25,252
25,786
25,565
25,1125
25,641
25,970
25,1071
25,374
25,617
25,608
25,221
25,578
25,246
25,560
25,12
25,19
25,664
25,710
25,492
25,383
25,789
25,482
25,378
25,1063
25,15
25,1031
25,812
25,1084
25,1020
25,516
25,338
25,33
25,468
25,526
25,870
25,691
25,1146
25,515
25,543
25,880
25,1021
25,1109
25,863
25,767
25,819
25,30
25,93
25,594
25,103
25,1091
25,740
25,1140
25,313
25,592
25,653
25,679
25,536
25,1161
25,184
25,1107
25,180
25,155
25,609
25,476
25,327
25,756
25,1117
25,610
25,1229
25,279
25,428
25,951
25,978
25,658
25,306
25,328
25,522
25,590
25,107
25,108
25,511
25,23
25,99
25,660
25,419
25,672
25,850
25,472
25,897
25,167
25,1059
25,606
25,110
25,1030
25,1227
25,436
25,556
25,397
25,512
25,259
25,356
25,1201
25,876
25,45
25,1168
25,802
25,525
25,849
25,318
25,640
25,1095
25,283
25,479
25,836
25,703
25,161
25,883
25,34
25,792
25,948
25,1036
25,251
25,275
25,177
25,1100
25,804
25,1024
25,1192
25,582
25,557
25,17
25,1065
25,702
25,149
25,1167
25,340
25,80
25,663
25,506
25,463
25,4
25,798
25,1019
25,462
25,868
25,1055
25,633
25,832
25,1200
25,601
25,814
25,225
25,1090
25,28
25,823
25,991
25,1183
25,257
25,166
25,643
25,507
25,894
25,91
25,361
25,1076
25,510
25,1188
25,13
25,1121
25,151
25,1064
25,198
25,183
25,1190
25,843
25,186
25,136
25,681
25,859
25,1217
25,1133
25,589
25,502
25,280
25,8
25,768
25,1176
25,988
25,1085
25,1034
25,471
25,774
25,220
25,64
25,323
25,519
25,1009
25,232
25,1041
25,384
25,548
25,741
25,848
25,773
25,558
25,1054
25,1171
25,1072
25,748
25,237
25,290
25,1068
25,1042
25,347
25,450
25,725
25,1012
25,965
25,223
25,530
25,826
25,1103
25,129
25,1058
25,638
25,357
25,400
25,1106
25,770
25,126
25,203
25,1028
25,1006
25,396
25,766
25,298
25,366
25,89
25,630
25,794
25,443
25,63
25,930
25,115
25,504
25,101
25,231
25,409
25,829
25,646
25,940
25,907
25,1018
25,1081
25,491
25,620
25,580
25,222
25,599
25,953
25,775
25,132
25,439
25,106
25,924
25,790
25,138
25,349
25,896
25,444
25,739
25,22
25,1096
25,377
25,1149
25,441
25,162
25,769
25,990
25,910
25,1209
25,706
25,1205
25,827
25,744
25,466
25,363
25,549
25,761
25,334
25,143
25,344
25,1228
25,998
25,1027
25,148
25,777
25,372
25,501
25,314
25,772
25,1160
25,943
25,1049
25,1166
25,440
25,224
25,1131
25,642
25,928
25,297
25,406
25,902
25,133
25,499
25,914
25,893
25,720
25,734
25,1032
25,392
25,997
25,1211
25,299
25,621
25,1148
25,73
25,694
25,898
25,1118
25,375
25,325
25,382
25,895
25,207
25,454
25,200
25,142
25,294
25,20
25,564
25,1202
25,509
25,648
25,164
25,188
25,881
25,10
25,156
25,576
25,95
25,113
25,776
25,229
25,1080
25,1050
25,716
25,387
25,157
25,581
25,949
25,337
25,528
25,309
25,1169
25,923
25,1089
25,352
25,759
25,559
25,622
25,350
25,100
25,984
25,572
25,611
25,696
25,1077
25,273
25,1066
25,1040
25,477
25,7
25,1136
25,295
25,1053
25,661
25,797
25,830
25,862
25,496
25,139
25,851
25,806
25,839
25,1220
25,163
25,1159
25,1174
25,738
25,1015
25,292
25,535
25,1158
25,817
25,858
25,213
25,732
25,457
25,447
25,474
25,1172
25,442
25,1061
25,1119
25,150
25,845
25,1094
25,98
25,470
25,1048
25,520
25,181
25,326
25,456
25,83
25,652
25,763
25,1016
25,711
25,473
25,145
25,656
25,809
25,332
26,785
26,553
26,950
26,644
26,717
26,40
26,195
26,1070
26,390
26,400
26,49
26,122
26,306
26,505
26,350
26,773
26,672
26,1194
26,683
26,1133
26,214
26,745
26,738
26,871
26,479
26,1199
26,103
26,611
26,1225
26,1191
26,255
26,804
26,549
26,371
26,522
26,498
26,516
26,917
26,144
26,702
26,816
26,424
26,626
26,74
26,769
26,178
26,52
26,368
26,951
26,418
26,259
26,891
26,1197
26,202
26,373
26,903
26,911
26,174
26,507
26,1147
26,898
26,469
26,1011
26,625
26,1205
26,831
26,980
26,529
26,17
26,463
26,741
26,720
26,962
26,944
26,1176
26,137
26,584
26,1053
26,1219
26,101
26,1164
26,853
26,473
26,423
26,105
26,734
26,705
26,497
26,845
26,609
26,751
26,128
26,629
26,114
26,18
26,554
26,1052
26,414
26,249
26,15
26,1122
26,541
26,55
26,75
26,377
26,153
26,230
26,589
26,393
26,1103
26,1230
26,667
26,1048
26,981
26,19
26,1059
26,333
26,1185
26,693
26,138
26,79
26,598
26,243
26,1142
26,287
26,790
26,779
26,276
26,440
26,419
26,163
26,901
26,586
26,1140
26,476
26,229
26,878
26,1082
26,43
26,1206
26,929
26,703
26,211
26,139
26,607
26,605
27,135
27,1133
27,1074
27,244
27,610
27,549
27,542
27,917
27,303
27,842
27,581
27,170
27,955
27,686
27,41
27,285
27,591
27,1085
27,498
27,1038
27,341
27,1094
27,830
27,658
27,837
27,621
27,988
27,874
27,785
27,607
27,232
27,958
27,593
27,871
27,1090
27,932
27,1111
27,229
27,661
27,1000
27,94
27,877
27,989
27,1050
27,1191
27,281
27,946
27,357
27,653
27,122
27,892
27,1011
27,209
27,1230
27,120
27,255
27,283
27,439
27,777
27,869
27,1113
27,919
27,725
27,875
27,872
27,866
27,257
27,5
27,379
27,543
27,1041
27,624
27,926
27,78
27,1190
27,396
27,420
27,1117
27,951
27,492
27,568
27,25
27,500
27,96
27,890
27,1225
27,571
27,998
27,1150
27,140
27,286
27,1126
27,22
27,555
27,1114
27,370
27,228
27,1066
27,612
27,771
27,397
27,1167
27,347
27,907
27,37
27,927
27,406
27,537
27,876
27,900
27,1078
27,826
27,1021
27,159
27,139
27,845
27,288
27,34
27,261
27,403
27,613
27,176
27,45
27,172
27,723
27,262
27,1121
27,505
27,626
27,391
27,995
27,862
27,895
27,236
27,1043
27,619
27,1199
27,683
27,1177
27,380
27,1019
27,365
27,899
27,322
27,1216
27,504
27,1181
27,981
27,1204
27,221
27,1152
27,276
27,742
27,72
27,463
27,651
27,948
27,346
27,1065
27,589
27,1060
27,1211
27,685
27,728
27,822
27,1115
27,476
27,660
27,1141
27,1034
27,940
27,43
27,437
27,654
27,592
27,730
27,131
27,1220
27,1232
27,245
27,677
27,299
27,579
27,409
27,1027
27,1127
27,382
27,134
27,1137
27,609
27,334
27,389
27,911
27,1132
27,1056
27,413
27,444
27,929
27,265
27,746
27,962
27,545
27,664
27,781
27,2
27,77
27,161
27,67
27,1036
27,578
27,1013
27,790
27,1134
27,635
27,1176
27,74
27,768
27,595
27,1106
27,324
27,1223
27,336
27,243
27,1146
27,604
27,1012
27,212
27,250
27,173
27,678
27,870
27,360
27,275
27,185
27,1158
27,54
27,889
27,292
27,580
27,1040
27,747
27,371
27,978
27,721
27,61
27,149
27,4
27,177
27,55
27,71
27,312
27,1029
27,318
27,882
27,557
27,188
27,539
27,316
27,1028
27,88
27,304
27,398
27,454
27,1173
27,293
27,160
27,965
27,655
27,313
27,1193
27,766
27,760
27,24
27,277
27,222
27,1208
27,1182
27,1171
27,791
27,123
27,436
27,151
27,271
27,1044
27,810
27,1001
27,488
27,562
27,215
27,1123
27,938
27,693
27,973
27,980
27,412
27,362
27,200
27,560
27,566
27,56
27,241
27,934
27,937
27,1155
27,434
27,190
27,81
27,575
27,458
27,115
27,1064
27,656
27,935
27,952
27,692
27,468
27,552
27,894
27,1174
27,541
27,372
27,175
27,345
27,1145
27,702
27,1164
27,207
27,449
27,1175
27,104
27,825
27,904
27,815
27,897
27,216
27,165
27,851
27,217
27,1018
27,197
27,84
27,15
27,472
27,402
27,614
27,1025
27,644
27,113
27,328
27,788
27,301
27,963
27,471
27,211
27,373
27,617
27,154
27,1004
27,957
27,698
27,1172
28,14
28,684
28,439
28,754
28,1110
28,325
28,779
28,487
28,410
28,398
28,1132
28,446
28,4
28,874
28,691
28,46
28,708
28,1198
28,382
28,700
28,623
28,516
28,548
28,634
28,1014
28,74
28,552
28,1175
28,109
28,858
28,185
28,406
28,870
28,265
28,424
28,65
28,1159
28,479
28,281
28,435
28,21
28,244
28,1012
28,689
28,705
28,1172
28,407
28,1140
28,761
28,129
28,427
28,530
28,35
28,986
28,657
28,227
28,1036
28,361
28,897
28,1160
28,811
28,653
28,554
28,307
28,81
28,669
28,1082
28,199
28,686
28,92
28,718
28,928
28,925
28,630
28,24
28,176
28,107
28,740
28,765
28,664
28,25
28,130
28,332
28,584
28,792
28,1039
28,1209
28,968
28,696
28,702
28,432
28,687
28,987
28,298
28,517
28,1129
28,503
28,113
28,447
28,990
28,36
28,67
28,1221
28,1055
28,97
28,1158
28,703
28,379
28,494
28,842
28,205
28,558
28,557
28,72
28,121
28,1109
28,862
28,280
28,959
28,1053
28,1000
28,44
28,965
28,1001
28,963
28,885
28,1142
28,690
28,1128
28,900
28,401
28,1232
28,1143
28,1229
28,562
28,386
28,40
28,451
28,115
28,760
28,1149
28,28
28,301
28,124
28,1037
28,492
28,1088
28,200
28,387
28,903
28,41
28,620
28,1191
28,722
28,296
28,508
28,1145
28,440
28,898
28,234
28,828
28,883
28,339
28,498
28,826
28,132
28,1059
28,86
28,1011
28,341
28,673
28,70
28,1079
28,641
28,799
28,1220
28,1227
28,257
28,543
28,255
28,768
28,466
28,572
28,1197
28,639
28,575
28,352
28,288
28,759
28,991
28,203
28,803
28,1122
28,1031
28,326
28,989
28,569
28,576
28,966
28,448
28,196
28,619
28,1228
28,1021
28,834
28,1170
28,512
28,337
28,758
28,355
28,1042
28,1141
28,267
28,188
28,1054
28,1081
28,964
28,917
28,560
28,1102
28,763
28,1085
28,910
28,919
28,566
28,354
28,254
28,33
28,483
28,1099
28,1214
28,895
28,541
28,118
28,356
28,160
28,994
28,732
28,1212
28,201
28,1089
28,852
28,949
28,578
28,1163
28,224
28,889
28,1043
28,403
28,762
28,665
28,945
28,457
28,636
28,1111
28,944
28,996
28,1134
28,1205
28,219
28,142
28,839
28,133
28,310
28,1075
28,1115
28,342
28,510
28,1124
28,58
28,393
28,637
28,317
28,1117
28,570
28,1046
28,42
28,804
28,425
28,1052
28,305
28,611
28,838
28,941
28,241
28,1093
28,555
28,790
28,468
28,1136
28,539
28,215
28,942
28,624
28,106
28,635
28,191
28,518
28,128
28,816
28,621
28,278
28,806
28,786
28,586
28,626
28,1030
28,829
28,122
28,502
28,825
28,927
28,737
28,929
28,613
28,96
28,454
28,126
28,409
28,39
28,1181
28,1019
28,127
28,1107
28,17
28,83
28,632
28,99
28,391
28,167
28,563
28,1026
28,119
28,152
28,571
28,329
28,271
28,1070
28,378
28,679
28,1104
28,574
28,912
28,742
28,886
28,1067
28,1084
28,1131
28,357
28,235
28,877
28,617
28,872
28,788
28,531
28,181
28,270
28,627
28,1064
28,141
28,652
28,934
29,166
29,3
29,134
29,653
29,60
29,577
29,575
29,830
29,1131
29,534
29,603
29,1047
29,692
29,532
29,832
29,910
29,611
29,1124
29,358
29,339
29,1061
29,900
29,539
29,1106
29,247
29,711
29,543
29,329
29,613
29,33
29,1121
29,1013
29,1184
29,821
29,1010
29,626
29,88
29,319
29,1214
29,77
29,714
29,553
29,310
29,880
29,1096
29,847
29,1192
29,800
29,959
29,787
29,177
29,149
29,697
29,1034
29,198
29,804
29,854
29,559
29,287
29,145
29,701
29,572
29,717
29,206
29,93
29,811
29,30
29,881
29,925
29,448
29,837
29,1
29,59
29,960
29,1193
29,1108
29,1180
29,857
29,66
29,594
29,238
29,1099
29,221
29,871
29,1078
29,642
29,483
29,1049
29,1133
29,327
29,658
29,385
29,383
29,593
29,802
29,978
29,1190
29,1204
29,1140
29,289
29,230
29,645
29,1057
29,35
29,47
29,1069
29,803
29,967
29,297
29,867
29,670
29,265
29,453
29,407
29,752
29,1028
29,1177
29,734
30,295
30,332
30,222
30,390
30,424
30,478
30,120
30,997
30,961
30,1215
30,971
30,434
30,552
30,985
30,152
30,1211
30,379
30,915
30,681
30,456
30,1146
30,751
30,279
30,714
30,370
30,556
30,999
30,1059
30,815
30,97
30,748
30,454
30,691
30,638
30,877
30,1010
30,224
30,258
30,402
30,1157
30,1080
30,1047
30,130
30,891
30,1048
30,468
30,246
30,687
30,896
30,601
30,804
30,396
30,1090
30,1186
30,193
30,1172
30,1118
30,1094
30,1075
30,1138
30,198
30,308
30,429
30,236
30,765
30,769
30,887
30,996
30,233
30,341
30,516
30,639
30,495
30,904
30,958
30,74
30,327
30,149
30,218
30,1208
30,825
30,1046
30,571
30,1173
30,128
30,281
30,1033
30,168
30,42
30,254
30,100
30,901
30,955
30,935
30,517
30,665
30,147
30,593
30,251
30,768
30,1102
30,494
30,544
30,722
30,859
30,510
30,562
30,763
30,1068
30,223
30,1089
30,599
30,559
30,1201
30,784
30,575
30,136
30,240
30,5
30,616
30,317
30,740
30,60
30,629
30,799
30,1049
30,96
30,381
30,363
30,1207
30,179
30,1111
30,537
30,623
30,1095
30,245
30,479
30,214
30,732
30,175
30,68
30,504
30,920
30,1018
30,1219
30,981
30,86
30,397
30,795
30,412
30,192
30,750
30,773
30,466
30,123
30,271
30,1193
30,1141
30,1162
30,213
30,176
30,347
30,84
30,741
30,1074
30,54
30,880
30,476
30,1015
30,811
30,1156
30,440
30,200
30,92
30,201
30,400
30,263
30,422
30,519
30,1077
30,249
30,578
30,1071
30,1003
30,219
30,630
30,844
30,648
30,600
30,419
30,994
30,1005
30,939
30,1168
30,631
30,944
30,551
30,25
30,1019
30,584
30,770
30,548
30,230
30,863
30,644
30,925
30,369
30,388
30,299
30,94
30,807
30,409
30,374
30,826
30,1145
30,731
30,661
30,699
30,931
30,827
30,343
30,690
30,1124
30,851
30,501
30,505
30,182
30,78
30,1
30,528
30,557
30,491
30,1083
30,481
30,526
30,127
30,1167
30,1122
30,470
30,210
30,1016
30,652
30,323
30,1034
30,1106
30,946
30,41
30,1185
30,81
30,1066
30,337
30,50
30,713
30,710
30,333
30,393
30,1200
30,1116
30,876
30,577
30,1067
30,485
30,1187
30,1170
30,796
30,671
30,1014
30,591
30,720
30,982
30,1198
30,911
30,953
30,1035
30,888
30,425
30,554
30,959
30,539
30,306
30,508
30,977
30,802
30,7
30,857
30,217
30,535
30,934
30,259
30,824
30,606
30,899
30,498
30,967
30,655
30,338
30,121
30,608
30,487
30,154
31,1067
31,871
31,1130
31,1224
31,915
31,873
31,271
31,341
31,707
31,34
31,83
31,1012
31,287
31,976
31,301
31,517
31,363
31,1055
31,103
31,981
31,860
31,841
31,205
31,127
31,782
31,470
31,591
31,29
31,1065
31,1013
31,267
31,651
31,223
31,338
31,728
31,1192
31,349
31,184
31,884
31,714
31,942
31,72
31,779
31,1088
31,198
31,1038
31,582
31,1091
31,107
31,571
31,165
31,1095
31,1143
31,381
31,145
31,629
31,614
31,537
31,763
31,1026
31,698
31,234
31,84
31,442
31,890
31,313
31,370
31,1105
31,9
31,73
31,1118
31,1084
31,1093
31,44
31,237
31,797
31,761
31,756
31,1155
31,76
31,358
31,987
31,1061
31,868
31,129
31,364
31,914
31,1009
31,898
31,610
31,1227
31,290
31,952
31,1139
31,774
31,344
31,434
31,422
31,745
31,385
31,194
31,22
31,450
31,947
31,188
31,1034
31,1148
31,232
31,998
31,1171
31,1003
31,67
31,973
31,326
31,249
31,611
31,222
31,595
31,424
31,1008
31,946
31,804
31,769
31,1122
31,958
31,345
31,646
31,938
31,842
31,1116
31,682
31,105
31,305
31,1052
31,70
31,1007
31,1089
31,664
31,458
31,213
31,1207
31,954
31,672
31,11
31,759
31,1056
31,361
31,1178
31,261
31,92
31,919
31,324
31,187
31,1077
31,298
31,468
31,1149
31,897
31,1179
31,306
31,383
31,69
31,1047
31,993
31,1103
31,174
31,751
31,558
31,927
31,146
31,478
31,577
31,276
31,960
31,195
31,256
31,1180
31,228
31,185
31,426
31,560
31,429
31,1054
31,211
31,945
31,930
31,1063
31,1113
31,1006
31,780
31,683
31,74
31,17
31,999
31,1127
31,1069
31,302
31,844
31,864
31,687
31,503
31,172
31,278
31,1133
31,30
31,986
31,151
31,1119
31,53
31,262
31,196
31,1226
31,1172
31,495
31,112
31,314
31,994
31,207
31,137
31,1230
31,604
31,1117
31,1198
31,455
31,1175
31,924
31,1041
31,444
31,1204
31,167
31,173
31,653
31,961
31,1141
31,506
31,1060
31,131
31,931
31,511
31,1210
31,177
31,696
31,350
31,239
31,269
31,589
31,1145
31,796
31,557
31,226
31,241
31,56
31,125
31,1114
31,562
31,650
31,1164
31,197
31,133
31,327
32,1167
32,532
32,413
32,1198
32,411
32,1019
32,75
32,661
32,1091
32,1111
32,858
32,865
32,875
32,1130
32,958
32,1014
32,790
32,811
32,677
32,77
32,961
32,90
32,308
32,1215
32,419
32,1206
32,988
32,425
32,1201
32,678
32,10
32,255
32,552
32,236
32,1083
32,443
32,12
32,927
32,829
32,63
32,100
32,554
32,1101
32,860
32,509
32,815
32,557
32,1216
32,1135
32,199
32,580
32,56
32,20
32,799
32,1081
32,1026
32,1113
32,789
32,1144
32,841
32,900
32,989
32,1053
32,370
32,893
32,950
32,867
32,106
32,758
32,919
32,121
32,244
32,720
32,595
32,7
32,264
32,565
32,800
32,1173
32,747
32,817
32,778
32,805
32,548
32,964
32,1015
32,316
32,340
32,1052
32,1069
32,1131
32,925
32,158
32,901
32,360
32,429
32,494
32,545
32,217
32,390
32,838
32,746
32,181
32,488
32,14
32,839
32,658
32,937
32,13
32,254
32,706
32,52
32,748
32,745
32,609
32,884
32,793
32,293
32,104
32,931
32,530
32,278
32,589
32,536
32,739
32,448
32,698
32,334
32,889
32,629
33,320
33,697
33,74
33,993
33,836
33,695
33,1118
33,440
33,738
33,804
33,449
33,1221
33,1215
33,465
33,342
33,1192
33,188
33,820
33,671
33,396
33,1116
33,1047
33,922
33,197
33,1048
33,752
33,972
33,238
33,22
33,693
33,450
33,626
33,557
33,658
33,802
33,496
33,63
33,415
33,978
33,412
33,717
33,935
33,1002
33,383
33,850
33,810
33,719
33,951
33,25
33,679
33,85
33,155
33,1096
33,82
33,770
33,65
33,1
33,519
33,163
33,506
33,647
33,220
33,662
33,30
33,463
33,1100
33,61
33,1133
33,749
33,534
33,761
33,867
33,643
33,287
33,594
33,949
33,186
33,561
33,212
33,701
33,438
33,1039
33,777
33,110
33,564
33,823
33,39
33,646
33,361
33,808
33,566
33,394
33,375
33,803
33,894
33,605
33,98
33,576
33,957
33,572
33,249
33,84
33,968
33,984
33,599
33,531
33,271
33,857
33,609
33,147
33,995
33,913
33,798
33,532
33,866
33,354
33,1028
33,649
33,1018
33,347
33,459
33,164
33,776
33,1007
33,829
33,883
33,315
33,158
33,285
33,119
33,909
33,1032
33,881
33,222
33,869
33,638
33,1198
33,1095
33,759
33,196
33,1166
33,535
33,789
33,933
33,1094
33,36
33,405
33,268
33,298
33,976
33,860
33,1126
33,473
33,17
33,462
33,174
33,875
33,151
33,245
33,856
33,734
33,1218
33,45
33,251
33,1229
33,498
33,688
33,21
33,740
33,230
33,928
33,1111
33,288
33,44
33,34
33,1061
33,370
33,1012
33,553
33,237
33,161
33,12
33,14
33,1123
33,455
33,503
33,492
33,1129
33,781
33,1155
33,150
33,1124
33,620
33,598
33,954
33,47
33,500
33,149
33,419
33,700
33,851
33,920
33,293
33,885
33,551
33,513
33,132
33,871
33,146
33,1145
33,1228
33,64
33,854
33,413
33,1015
33,91
33,121
33,1195
33,870
33,570
33,50
33,704
33,536
33,783
33,1106
33,723
33,755
33,929
33,918
33,70
33,505
33,615
33,190
33,1142
33,72
33,597
33,181
33,542
33,1097
33,648
33,805
33,1212
33,890
33,1001
33,569
33,42
33,683
33,848
33,226
33,137
33,715
33,325
33,454
33,537
33,279
33,589
33,879
33,264
33,430
33,1107
33,490
33,550
33,242
33,18
33,791
33,1211
33,554
33,1038
33,49
33,203
33,304
33,78
33,624
33,8
33,987
33,937
33,901
33,1230
33,568
33,508
33,393
33,607
33,71
33,269
33,1205
33,915
33,814
33,478
33,574
33,1021
33,817
33,518
33,336
33,481
33,1064
33,1052
33,780
33,406
33,816
33,672
33,639
33,301
33,79
33,236
33,99
33,985
33,165
33,428
33,231
33,602
33,930
33,1204
33,5
33,899
33,852
33,296
33,1049
33,642
33,637
33,166
33,778
33,177
33,840
33,144
33,917
33,474
33,466
33,612
33,467
33,684
33,1223
33,130
33,334
33,567
33,1092
33,19
33,1136
33,27
33,1084
33,923
33,878
33,469
33,980
33,313
33,818
33,650
33,1108
33,448
33,971
33,341
33,1153
33,1090
33,1046
33,1074
33,651
33,977
33,345
33,673
33,579
33,328
33,800
33,983
33,903
33,2
33,120
33,403
33,299
33,23
33,945
33,420
33,675
33,1161
33,131
33,997
33,202
33,621
33,655
33,782
33,515
33,175
33,1026
33,1070
33,636
33,855
33,676
33,1125
33,323
33,591
33,509
33,911
33,1202
33,674
33,189
33,543
33,1187
33,886
33,210
33,1054
33,680
33,742
33,967
33,843
33,1209
33,859
33,1110
33,330
33,192
33,409
33,608
33,665
33,1185
33,667
33,445
33,87
33,744
33,1091
33,809
33,960
33,668
33,1132
33,994
33,199
33,1156
33,735
33,623
33,1050
33,552
33,100
33,324
33,219
33,943
33,372
34,374
34,721
34,594
34,316
34,830
34,702
34,157
34,234
34,195
34,442
34,420
34,620
34,77
34,1050
34,31
34,480
34,929
34,346
34,1087
34,104
34,585
34,56
34,60
34,9
34,956
34,687
34,592
34,290
34,386
34,483
34,309
34,534
34,6
34,71
34,855
34,642
34,1029
34,15
34,583
34,1061
34,334
34,1223
34,736
34,916
34,343
34,425
34,734
34,1232
34,671
34,49
34,510
34,940
34,400
34,995
34,164
34,951
34,561
34,239
34,1078
34,765
34,538
34,578
34,622
34,1028
34,897
34,1178
34,613
34,606
34,914
34,803
34,775
34,999
34,465
34,590
34,637
34,557
34,1065
34,552
34,1167
34,328
34,190
